,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,10.26,10.93,10.93,10.93,10.93,10.93,10.92,10.92
Public,89.74,89.07,89.07,89.07,89.07,89.07,89.08,89.08
No. of Shareholders,6865.0,6966.0,7047.0,7117.0,7131.0,9346.0,13072.0,14236.0
