,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84,47.84
Reserves,15.67,78.1,78.56,78.42,77.76,76.62,75.23,74.48,73.84,73.81,36.11,35.93,35.84
Borrowings,2.52,2.77,3.14,1.77,1.59,1.57,1.52,1.56,1.57,1.1,1.1,1.1,1.17
Other Liabilities,54.34,5.28,5.57,16.15,15.83,15.08,14.58,14.56,14.5,14.82,3.41,3.43,3.47
Total Liabilities,80.37,133.99,135.11,144.18,143.02,141.11,139.17,138.44,137.75,137.57,88.46,88.3,88.32
Fixed Assets,5.96,6.86,6.9,6.13,5.04,4.07,3.39,2.75,2.18,2.18,0.02,0.02,0.02
CWIP,64.23,109.19,107.99,4.32,4.32,4.32,4.32,4.32,4.32,4.32,0.0,0.0,0.0
Investments,0.0,0.0,0.0,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47,1.47
Other Assets,10.18,17.94,20.22,132.26,132.19,131.25,129.99,129.9,129.78,129.6,86.97,86.81,86.83
Total Assets,80.37,133.99,135.11,144.18,143.02,141.11,139.17,138.44,137.75,137.57,88.46,88.3,88.32
