,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82,6.82
Reserves,84.2,85.65,85.88,85.88,85.98,86.91,85.5,85.79,82.5,81.82,80.27,82.16,
Borrowings,0.03,0.0,0.09,0.0,0.02,6.83,1.35,0.51,2.84,1.38,2.94,3.17,
Other Liabilities,1.14,2.58,1.71,1.69,1.9,2.02,3.92,4.61,9.15,10.97,15.13,14.13,
Total Liabilities,92.19,95.05,94.5,94.39,94.72,102.58,97.59,97.73,101.31,100.99,105.16,106.28,
Fixed Assets,0.35,0.53,0.42,0.75,0.47,1.0,1.0,0.88,0.65,0.47,0.35,0.26,
CWIP,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Investments,6.66,3.4,1.52,0.58,2.93,2.41,0.81,0.81,0.3,0.3,0.31,0.31,
Other Assets,85.18,91.12,92.56,93.06,90.98,99.17,95.78,96.04,100.36,100.22,104.5,105.71,
Total Assets,92.19,95.05,94.5,94.39,94.72,102.58,97.59,97.73,101.31,100.99,105.16,106.28,
