,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,65.56,80.96,92.35,87.01,101.61,106.79,122.84,103.27,106.23,86.62,75.75,75.87,68.1
Expenses,56.76,65.29,75.46,72.23,90.95,96.94,115.7,95.84,100.24,76.01,71.9,70.39,63.22
Operating Profit,8.8,15.67,16.89,14.78,10.66,9.85,7.14,7.43,5.99,10.61,3.85,5.48,4.88
OPM %,13.42,19.36,18.29,16.99,10.49,9.22,5.81,7.19,5.64,12.25,5.08,7.22,7.17
Other Income,0.08,0.38,0.24,0.31,0.36,0.26,0.13,0.01,0.28,10.83,-0.04,0.89,0.39
Interest,0.79,0.64,1.32,0.61,0.66,0.79,2.48,2.03,1.18,2.43,0.85,0.84,0.98
Depreciation,1.91,1.87,1.83,1.83,1.85,1.84,1.8,1.82,1.81,1.79,1.79,1.82,1.86
Profit before tax,6.18,13.54,13.98,12.65,8.51,7.48,2.99,3.59,3.28,17.22,1.17,3.71,2.43
Tax %,28.48,28.36,31.55,30.99,30.43,28.48,45.82,29.25,29.27,10.51,64.96,28.03,52.67
Net Profit,4.42,9.71,9.57,8.73,5.92,5.35,1.62,2.54,2.33,15.41,0.42,2.67,1.14
EPS in Rs,8.25,18.13,17.87,16.3,11.05,9.99,3.02,4.74,4.35,28.77,0.78,4.98,2.13
