,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,101.0,110,100,91,85,86,86,97,97,102,79
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,101.0,110,100,91,85,86,86,97,97,102,79
Working Capital Days,54.0,62,62,57,48,58,52,56,60,64,50
ROCE %,,29,30,12,20,18,15,11,13,14,18
