,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,7,4,4,0,1,-7,-4,4,17,-10,3
Cash from Investing Activity,-6,0,0,0,0,1,-1,0,2,0,0
Cash from Financing Activity,0,-3,-4,-2,4,8,1,-2,-7,-1,-4
Net Cash Flow,1,1,0,-2,4,1,-4,1,12,-11,-1
