,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,579.0,562.0,709.0,690.0,951.0,1139.0,1428.0,1334.0,1414.0,1339.0,1633.0,1223.0,1535.0
Expenses,459.0,480.0,566.0,570.0,816.0,979.0,1262.0,1115.0,1171.0,1100.0,1319.0,988.0,1207.0
Operating Profit,120.0,83.0,142.0,120.0,135.0,160.0,167.0,220.0,243.0,239.0,314.0,235.0,328.0
OPM %,21.0,15.0,20.0,17.0,14.0,14.0,12.0,16.0,17.0,18.0,19.0,19.0,21.0
Other Income,36.0,23.0,-164.0,32.0,32.0,22.0,26.0,18.0,22.0,18.0,27.0,33.0,30.0
Interest,15.0,13.0,12.0,11.0,11.0,12.0,12.0,11.0,13.0,9.0,6.0,7.0,1.0
Depreciation,29.0,36.0,27.0,35.0,34.0,34.0,35.0,35.0,34.0,35.0,34.0,34.0,26.0
Profit before tax,112.0,56.0,-61.0,106.0,122.0,136.0,146.0,193.0,217.0,213.0,301.0,228.0,331.0
Tax %,26.0,5.0,3.0,10.0,22.0,24.0,-171.0,28.0,26.0,-19.0,-24.0,9.0,24.0
Net Profit,83.0,53.0,-60.0,96.0,95.0,104.0,396.0,140.0,161.0,252.0,373.0,207.0,251.0
EPS in Rs,6.24,3.94,-4.29,7.15,6.78,7.07,29.31,10.41,12.02,18.81,27.62,15.41,18.69
