,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6
Reserves,1.46,1.63,1.86,1.77,1.6800000000000002,1.36,1.6,1.74,1.98,2.03,2.81,6.07,7.6
Borrowings,2.8200000000000003,2.55,2.14,2.78,1.97,2.71,2.93,3.91,3.33,3.2,3.05,2.19,3.53
Other Liabilities,1.19,1.46,1.38,0.95,1.35,1.16,1.33,1.35,2.08,2.15,2.72,4.68,5.69
Total Liabilities,9.07,9.24,8.98,9.1,8.6,8.83,9.46,10.6,10.99,10.98,12.18,16.54,20.42
Fixed Assets,3.78,3.56,3.42,3.13,2.55,2.02,1.88,2.4,2.47,2.69,2.56,3.12,3.71
CWIP,0.0,0.0,0.0,0.0,0.0,0.77,0.99,1.25,1.81,1.64,1.65,1.66,1.66
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,5.29,5.68,5.5600000000000005,5.97,6.05,6.04,6.59,6.95,6.71,6.65,7.97,11.76,15.05
Total Assets,9.07,9.24,8.98,9.1,8.6,8.83,9.46,10.6,10.99,10.98,12.18,16.54,20.42
