,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,13.66,13.66,13.66,13.66,13.71,13.71,13.71,13.71,14.46
DIIs,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0
Public,86.32,86.32,86.32,86.32,86.29,86.29,86.29,86.3,85.55
No. of Shareholders,8422.0,8418.0,8368.0,8247.0,8221.0,8186.0,8103.0,7991.0,7945.0
