,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,102,102,102,102,102,102,102,102,102,102,102,101,101
Reserves,2484,2842,3337,4149,5597,6858,8642,10284,10273,12890,16897,17415,18632
Borrowings,2289,2918,2700,2651,2442,5207,5407,7899,7986,4608,4221,1195,192
Other Liabilities,1548,1512,1847,2144,2208,2937,3632,4945,5115,6165,6421,6851,6955
Total Liabilities,6423,7374,7986,9047,10350,15104,17783,23231,23477,23765,27642,25562,25879
Fixed Assets,2857,3026,3124,3352,3748,5755,6483,12164,12230,12133,12188,11521,11576
CWIP,484,736,892,798,951,1543,1527,837,742,783,726,1201,1220
Investments,24,114,87,154,416,435,746,674,765,830,3288,1547,1675
Other Assets,3058,3498,3885,4743,5235,7371,9028,9556,9740,10019,11439,11294,11409
Total Assets,6423,7374,7986,9047,10350,15104,17783,23231,23477,23765,27642,25562,25879
