,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,38.65,38.52,38.52,38.74,38.74,38.74,38.73,38.73
FIIs,3.81,1.71,0.43,0.1,0.04,0.79,0.95,1.83
DIIs,17.91,19.94,17.8,15.36,12.07,10.58,8.59,7.77
Government,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0
Public,39.63,39.45,43.25,45.8,49.16,49.89,51.73,51.66
No. of Shareholders,24306.0,36197.0,48958.0,55543.0,60636.0,70532.0,79979.0,94035.0
