,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,0.3,0.62,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Expenses,1.02,1.78,1.39,1.27,2.71,1.18,1.47,1.13,1.36,1.61,1.05,1.17,1.00
Operating Profit,-0.72,-1.16,-1.18,-1.27,-2.71,-1.18,-1.47,-1.13,-1.36,-1.61,-1.05,-1.17,-1.00
OPM %,-240.0,-187.1,-561.9,,,,,,,,,,
Other Income,3.31,2.38,4.51,1.67,13.99,0.72,11.23,2.52,0.58,0.25,1.44,0.19,0.21
Interest,0.0,0.01,0.07,0.01,0.00,0.00,0.01,0.10,0.01,0.00,0.02,0.02,0.00
Depreciation,0.22,0.21,0.18,0.17,0.14,0.16,0.14,0.14,0.13,0.13,0.13,0.13,0.11
Profit before tax,2.37,1.0,3.08,0.22,11.14,-0.62,9.61,1.15,-0.92,-1.49,0.24,-1.13,-0.90
Tax %,24.05,40.0,48.7,77.27,8.98,0.00,5.52,10.43,92.39,22.82,0.00,11.50,0.00
Net Profit,1.8,0.6,1.58,0.05,10.14,-0.62,9.08,1.03,-0.07,-1.15,0.24,-1.00,-0.90
EPS in Rs,0.09,0.03,0.08,0.00,0.49,-0.03,0.44,0.05,-0.00,-0.06,0.01,-0.05,-0.04
