,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,18,18,18,18,18,18,18,18,18,18.0
Reserves,103,56,96,71,83,112,123,119,46,80,188,222,135.0
Preference Capital,0,0,0,9,10,0,20,23,22,24,25,27,
Borrowings,149,161,117,92,118,133,111,104,80,138,97,62,71.0
Other Liabilities,61,80,127,64,75,62,86,92,217,93,75,70,16.0
Total Liabilities,331,315,358,245,295,325,338,332,359,329,378,371,240.0
Fixed Assets,247,220,226,166,154,172,161,154,272,200,166,150,47.0
CWIP,6,9,23,14,42,0,0,2,0,0,0,1,0.0
Investments,3,0,6,16,20,71,89,83,3,49,115,127,128.0
Other Assets,75,85,104,50,80,81,88,93,85,79,97,93,65.0
Total Assets,331,315,358,245,295,325,338,332,359,329,378,371,240.0
