,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42,19.42
DIIs,0.07,0.07,0.07,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
Public,80.5,80.5,80.5,80.53,80.53,80.53,80.53,80.53,80.53,80.53,80.52,80.52
No. of Shareholders,8529.0,8529.0,8528.0,8530.0,8538.0,8554.0,8552.0,8589.0,8591.0,8598.0,8593.0,8597.0
