,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,319.0,309.0,336.0,327.0,339.0,379.0,409.0,398.0,419.0,564.0,697.0,491.0,472.0
Expenses,228.0,230.0,252.0,249.0,255.0,280.0,315.0,298.0,325.0,408.0,495.0,377.0,373.0
Operating Profit,91.0,79.0,84.0,78.0,84.0,99.0,94.0,99.0,94.0,156.0,202.0,114.0,98.0
OPM %,28.0,26.0,25.0,24.0,25.0,26.0,23.0,25.0,22.0,28.0,29.0,23.0,21.0
Other Income,10.0,11.0,39.0,9.0,10.0,7.0,12.0,11.0,11.0,10.0,4.0,8.0,23.0
Interest,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,14.0,19.0,20.0
Depreciation,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,18.0,25.0,8.0,21.0,24.0
Profit before tax,89.0,79.0,111.0,74.0,82.0,94.0,94.0,97.0,83.0,131.0,184.0,82.0,77.0
Tax %,28.0,29.0,34.0,25.0,23.0,26.0,20.0,24.0,30.0,19.0,26.0,25.0,22.0
Net Profit,68.0,59.0,75.0,56.0,63.0,69.0,75.0,74.0,58.0,107.0,136.0,62.0,61.0
EPS in Rs,13.7,11.9,15.11,11.29,12.77,13.88,15.17,15.02,11.67,21.5,27.5,12.41,12.22
