,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,468,494,546,578,636,825,974,1063,1402,1624,1834,2175,2256
Borrowings,95,84,58,61,82,19,13,4,1,25,121,861,1259
Other Liabilities,192,138,166,203,228,324,259,231,215,239,420,484,497
Total Liabilities,764,726,779,852,955,1177,1256,1307,1629,1898,2385,3529,4022
Fixed Assets,299,291,288,274,375,561,428,430,529,540,556,1646,1803
CWIP,5,9,6,60,20,17,20,39,39,95,742,279,520
Investments,159,201,230,171,170,239,428,427,195,99,118,44,458
Other Assets,301,225,255,346,390,360,380,410,866,1163,969,1561,1241
Total Assets,764,726,779,852,955,1177,1256,1307,1629,1898,2385,3529,4022
