,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-12-01
Promoters,82.1,81.87,81.49,83.46,88.06,79.86,79.86,73.84
FIIs,6.99,6.47,5.7,2.74,1.02,1.73,4.17,6.93
DIIs,8.2,8.6,10.04,6.29,4.36,11.11,11.55,15.0
Public,2.71,3.05,2.78,7.51,6.56,7.3,4.43,4.21
No. of Shareholders,63508.0,64868.0,67427.0,110172.0,331230.0,349687.0,313448.0,305050.0
