,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,2,3,2,-27,2
Cash from Investing Activity,-1,0,-5,-1,-2,-16
Cash from Financing Activity,-1,-1,1,1,34,10
Net Cash Flow,0,0,0,2,4,-4
