,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,42.0,26,22,43,9,13
Inventory Days,53.0,112,93,69,110,178
Days Payable,38.0,43,19,85,87,90
Cash Conversion Cycle,58.0,95,95,26,32,101
Working Capital Days,55.0,70,73,69,59,145
ROCE %,,38,28,27,32,11
