,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,2,3,3,17,17,17
Reserves,4,6,11,15,32,36,45
Borrowings,7,7,7,9,22,35,38
Other Liabilities,8,7,5,20,67,38,39
Total Liabilities,21,22,25,46,138,127,139
Fixed Assets,2,2,2,3,7,15,15
CWIP,0,0,3,3,0,0,0
Investments,0,0,0,0,0,5,5
Other Assets,19,20,19,40,132,106,118
Total Assets,21,22,25,46,138,127,139
