,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.71,39.71,37.27,40.8,40.8,40.8,40.78,40.94,40.92
DIIs,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Public,59.89,59.89,62.33,58.8,58.8,58.8,58.83,58.67,58.68
No. of Shareholders,4751.0,4733.0,4623.0,4582.0,4578.0,4578.0,5055.0,4975.0,5042.0
