,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,53.06,46.49,46.04,45.56,45.17,45.17,45.17,44.93,44.93
FIIs,0.0,0.25,1.84,0.19,0.13,0.13,0.13,1.77,1.84
DIIs,3.61,0.88,0.29,0.34,0.48,0.01,0.02,0.0,0.0
Public,43.33,52.38,51.83,53.92,54.22,54.69,54.68,53.3,53.24
No. of Shareholders,10031.0,12438.0,13130.0,16392.0,20136.0,20760.0,24826.0,20501.0,20272.0
