,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,6.48,4.86,6.26,5.85,9.56,7.14,7.16,8.3,13.88,11.2,12.7,12.13,22.59
Expenses,7.06,6.75,7.91,7.42,9.47,8.95,8.88,8.69,12.61,10.48,11.74,11.58,19.87
Operating Profit,-0.58,-1.89,-1.65,-1.57,0.09,-1.81,-1.72,-0.39,1.27,0.72,0.96,0.55,2.72
OPM %,-8.95,-38.89,-26.36,-26.84,0.94,-25.35,-24.02,-4.7,9.15,6.43,7.56,4.53,12.04
Other Income,0.26,0.22,-0.08,0.22,0.25,0.22,0.6,0.26,0.35,0.36,0.37,0.42,0.48
Interest,0.2,0.08,0.13,0.07,0.18,0.15,0.28,0.22,0.25,0.3,0.18,0.29,0.14
Depreciation,0.32,0.32,0.3,0.3,0.3,0.31,1.04,0.51,0.43,0.44,0.66,0.56,0.62
Profit before tax,-0.84,-2.07,-2.16,-1.72,-0.14,-2.05,-2.44,-0.86,0.94,0.34,0.49,0.12,2.44
Tax %,34.52,31.4,13.89,31.4,28.57,30.73,29.51,31.4,0.0,0.0,0.0,0.0,0.0
Net Profit,-0.56,-1.42,-1.86,-1.18,-0.1,-1.42,-1.72,-0.59,0.93,0.34,0.49,0.11,2.44
EPS in Rs,-0.48,-1.23,-1.61,-1.02,-0.09,-1.23,-1.49,-0.51,0.8,0.29,0.42,0.1,2.11
