,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,3519.0,2901.0,3354.0,2613.0,3877.0,3110.0,3475.0,3915.0,4331.0,3645.0,4465.0,4473.0,5382.0
Expenses,3072.0,2540.0,2913.0,2388.0,3454.0,2782.0,3045.0,3536.0,3862.0,3096.0,3910.0,3968.0,4750.0
Operating Profit,447.0,361.0,441.0,225.0,424.0,328.0,430.0,379.0,470.0,549.0,555.0,505.0,631.0
OPM %,13.0,12.0,13.0,9.0,11.0,11.0,12.0,10.0,11.0,15.0,12.0,11.0,12.0
Other Income,61.0,85.0,66.0,48.0,65.0,59.0,74.0,73.0,391.0,95.0,188.0,126.0,139.0
Interest,6.0,4.0,5.0,6.0,6.0,5.0,10.0,4.0,14.0,5.0,7.0,3.0,4.0
Depreciation,63.0,62.0,58.0,54.0,54.0,53.0,52.0,52.0,52.0,52.0,54.0,64.0,54.0
Profit before tax,440.0,381.0,445.0,214.0,429.0,329.0,441.0,396.0,795.0,588.0,682.0,564.0,712.0
Tax %,26.0,24.0,26.0,24.0,25.0,25.0,25.0,26.0,17.0,26.0,24.0,25.0,25.0
Net Profit,328.0,290.0,328.0,162.0,323.0,245.0,329.0,294.0,663.0,438.0,516.0,424.0,534.0
EPS in Rs,9.2,8.14,9.22,4.53,9.07,6.89,9.24,8.25,18.61,12.29,14.49,11.9,14.99
