,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,5,5,5,5,5,5,5,5,5,5,5
Reserves,9,11,14,19,19,25,30,41,51,50,73,109,132
Borrowings,29,28,28,27,31,23,18,24,60,68,193,232,234
Other Liabilities,16,19,20,18,24,20,28,31,24,33,42,44,57
Total Liabilities,57,63,67,69,79,72,81,100,141,155,314,390,427
Fixed Assets,23,23,26,26,34,33,36,55,94,96,214,260,269
CWIP,0,0,0,0,1,1,3,0,0,0,26,62,78
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,35,41,41,43,44,38,42,45,47,60,73,67,80
Total Assets,57,63,67,69,79,72,81,100,141,155,314,390,427
