,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2.99,1.51,2.87,5.79,2.32
Cash from Investing Activity,-2.92,-3.96,-1.1,-4.23,-0.94
Cash from Financing Activity,0.96,2.55,-0.39,0.67,-0.37
Net Cash Flow,1.03,0.1,1.38,2.23,1.01
