,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,69.87,69.87,64.95,56.9,53.1
Public,30.13,30.13,35.05,43.1,46.9
No. of Shareholders,61.0,61.0,284.0,1089.0,2098.0
