,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,860.36,78.39,73.07,42.05,99.52
Inventory Days,4380.0,,,,116.38
Days Payable,5266.43,,,,379.55
Cash Conversion Cycle,-26.07,78.39,73.07,42.05,-163.65
Working Capital Days,-2887.41,-40.44,-52.04,-31.42,-153.41
ROCE %,,37.65,31.98,46.71,
