,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,540,-887,1573,258,-242,907,361,507,-24,1769,252,929
Cash from Investing Activity,-396,-637,-412,-134,-170,-238,-488,-279,-266,-24,-19,-40
Cash from Financing Activity,140,786,-938,-155,410,-656,133,-242,267,-1560,-125,-114
Net Cash Flow,285,-737,223,-31,-2,13,7,-13,-23,185,108,775
