,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,1.44,-1.43,1.35,-0.96,0.8,-1.92,-2.88,1.11,-1.01,1.2
Cash from Investing Activity,-1.75,-0.88,-0.34,-2.05,-0.08,-0.29,0.0,-0.06,-0.09,-0.02
Cash from Financing Activity,0.02,0.1,-1.32,3.16,-0.66,2.18,2.86,-1.09,1.1,-1.18
Net Cash Flow,-0.28,-2.21,-0.31,0.15,0.06,-0.02,-0.02,-0.04,0.0,0.0
