,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,91.34,73.66,53.61,84.2,66.44,67.57,128.49,53.33,42.15,48.03
Inventory Days,74.17,100.05,134.23,129.5,238.53,134.81,323.82,212.99,157.45,347.62
Days Payable,151.02,111.66,99.3,125.29,252.4,139.83,233.37,218.83,86.53,149.91
Cash Conversion Cycle,14.5,62.06,88.54,88.41,52.56,62.55,218.94,47.49,113.06,245.73
Working Capital Days,16.22,40.84,35.22,-16.06,-91.18,-32.55,-30.73,-103.69,17.4,7.86
ROCE %,,4.02,4.03,-4.08,-22.92,-11.97,-20.68,-20.13,-7.68,3.2
