,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.01,0.01,0.01,0.39,0.39,0.39
Reserves,0.06,0.09,0.1,0.98,0.93,0.8
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.01,0.01,0.01,0.12,0.09,0.1
Total Liabilities,0.08,0.11,0.12,1.49,1.41,1.29
Fixed Assets,0.01,0.02,0.02,0.05,0.04,0.05
CWIP,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.04,0.04,0.0,0.0,0.0
Other Assets,0.07,0.05,0.06,1.44,1.37,1.24
Total Assets,0.08,0.11,0.12,1.49,1.41,1.29
