,2021-12-01,2022-03-01,2022-09-01,2023-03-01,2023-09-01
Promoters,20.53,20.53,20.53,20.53,20.53
Public,79.47,79.47,79.46,79.48,79.47
No. of Shareholders,101.0,71.0,69.0,73.0,63.0
