,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,16.59,0.00,12.59,30.93
Inventory Days,,,,,
Days Payable,,,,,
Cash Conversion Cycle,0.0,16.59,0.00,12.59,30.93
Working Capital Days,38.42,16.59,18.25,88.10,142.29
ROCE %,,47.06,19.05,-78.38,-3.72
