,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,103,113,113,113,113,113,123,123,123,246,247,247,247
Reserves,2928,4467,5181,5830,6356,6847,9732,11146,11846,15530,16650,18313,18359
Borrowings,14646,20152,25893,29232,34044,40644,44986,58802,65634,65101,62126,81429,90424
Other Liabilities,1743,2339,2871,3459,4494,5619,3889,4505,4189,4724,4787,5096,4235
Total Liabilities,19420,27071,34057,38633,45007,53223,58730,74576,81793,85601,83809,105085,113264
Fixed Assets,101,112,128,119,129,133,147,201,455,399,515,871,1000
CWIP,2,1,0,0,0,1,0,1,1,12,2,3,0
Investments,437,458,722,654,1199,1374,2378,3327,5340,12126,8654,10063,9065
Other Assets,18881,26500,33207,37860,43679,51714,56205,71046,75996,73064,74637,94148,103199
Total Assets,19420,27071,34057,38633,45007,53223,58730,74576,81793,85601,83809,105085,113264
