,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,53.19,53.94,62.49,65.59,74.69,76.1,76.38,82.96,78.93,68.07,67.53,58.91,60.74
Expenses,44.94,47.76,56.64,57.26,67.27,70.53,68.45,74.22,70.56,58.86,59.76,53.42,56.06
Operating Profit,8.25,6.18,5.85,8.33,7.42,5.57,7.93,8.74,8.37,9.21,7.77,5.49,4.68
OPM %,15.51,11.46,9.36,12.7,9.93,7.32,10.38,10.54,10.6,13.53,11.51,9.32,7.7
Other Income,1.14,0.32,0.32,0.24,0.43,5.84,0.31,0.44,0.32,0.48,0.85,1.78,0.92
Interest,0.58,0.83,-0.35,0.72,-0.09,0.02,0.4,0.3,0.31,0.33,0.31,0.39,0.59
Depreciation,1.57,1.63,1.48,1.55,1.65,1.59,1.48,1.49,1.47,1.54,1.69,1.52,1.55
Profit before tax,7.24,4.04,5.04,6.3,6.29,9.8,6.36,7.39,6.91,7.82,6.62,5.36,3.46
Tax %,28.59,28.22,30.16,30.16,26.87,25.41,29.25,27.2,28.08,27.75,29.76,29.29,19.36
Net Profit,5.18,2.9,3.52,4.4,4.61,7.31,4.5,5.4,4.96,5.66,4.64,3.79,2.78
EPS in Rs,2.77,1.6,2.0,2.43,2.55,4.6,2.58,3.03,2.7,3.14,2.6,2.25,1.73
