,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,10,8,16,17,13,16,34
Cash from Investing Activity,-6,-7,5,-37,-7,-9,-23
Cash from Financing Activity,-5,11,-9,9,-2,-3,-17
Net Cash Flow,-1,12,12,-11,4,3,-6
