,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,35.44,35.27,35.25,39.86,41.03,42.03,41.36,42.81
Public,64.56,64.73,64.75,60.14,58.97,57.97,58.64,57.2
No. of Shareholders,2678.0,2708.0,2637.0,2617.0,2628.0,3728.0,3574.0,3479.0
