,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,62.0,90,70,69
Inventory Days,74.0,95,81,109
Days Payable,73.0,97,83,93
Cash Conversion Cycle,63.0,88,67,84
Working Capital Days,62.0,93,66,74
ROCE %,,12,32,33
