,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,608.0,796.0,999.0,658.0,684.0,745.0,892.0,632.0,750.0,652.0,927.0,553.0,665.0
Expenses,565.0,726.0,923.0,630.0,627.0,670.0,820.0,609.0,697.0,560.0,818.0,497.0,579.0
Operating Profit,43.0,70.0,76.0,28.0,57.0,76.0,72.0,23.0,54.0,92.0,108.0,56.0,86.0
OPM %,7.0,9.0,8.0,4.0,8.0,10.0,8.0,4.0,7.0,14.0,12.0,10.0,13.0
Other Income,2.0,6.0,3.0,14.0,3.0,5.0,11.0,35.0,25.0,-14.0,-232.0,26.0,16.0
Interest,24.0,23.0,22.0,20.0,22.0,22.0,24.0,16.0,17.0,16.0,16.0,16.0,17.0
Depreciation,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
Profit before tax,18.0,50.0,55.0,20.0,35.0,56.0,57.0,39.0,60.0,60.0,-142.0,64.0,83.0
Tax %,24.0,24.0,20.0,28.0,26.0,19.0,19.0,24.0,22.0,22.0,21.0,22.0,28.0
Net Profit,14.0,38.0,44.0,15.0,26.0,45.0,46.0,30.0,46.0,47.0,-112.0,50.0,60.0
EPS in Rs,2.68,6.72,7.48,2.45,4.22,7.1,7.44,4.85,7.5,7.58,-17.86,8.04,9.68
