,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01
Debtor Days,,,324.44,,,89.49,163.54,147.45,85.4,127.33,266.1
Inventory Days,,,,,,0.00,4.37,53.39,86.09,0.00,60.22
Days Payable,,,,,,,148.56,205.79,99.4,,245.79
Cash Conversion Cycle,,,324.44,,,89.49,19.35,-4.95,72.09,127.33,80.53
Working Capital Days,,,297.41,,,116.72,110.97,72.42,105.77,198.06,846.23
ROCE %,,0.00,123.08,1.26,2.41,0.60,1.07,7.54,1.02,-152.31,-18.25
