,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01
Cash from Operating Activity,-0.02,0.05,-0.02,0.04,-0.26,-10.11,-1.6,-7.14,-1.3,-8.58,-3.25
Cash from Investing Activity,0.0,-0.07,0.02,-0.28,0.34,10.59,-0.79,0.07,-0.6900000000000001,-0.01,0.54
Cash from Financing Activity,0.0,0.02,0.0,0.28,-0.02,1.3,0.58,7.12,2.03,8.55,2.63
Net Cash Flow,-0.02,0.0,0.0,0.04,0.07,1.78,-1.82,0.06,0.03,-0.04,-0.08
