,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,24.13,23.71
Public,75.87,75.87,75.87,75.87,75.87,75.87,75.87,75.88,75.88,75.88,75.88,76.29
No. of Shareholders,461.0,475.0,478.0,494.0,565.0,622.0,670.0,673.0,665.0,670.0,670.0,666.0
