,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,51.17,60.5,58.38,62.16,54.22,51.71
Inventory Days,22.71,19.52,23.81,20.85,14.12,18.87
Days Payable,26.95,33.18,23.21,9.36,28.17,11.49
Cash Conversion Cycle,46.92,46.84,58.98,73.64,40.18,59.09
Working Capital Days,62.77,98.15,104.14,93.43,61.74,69.63
ROCE %,,10.13,6.48,7.98,9.35,8.95
