,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,72.78,72.78,72.78,72.78,72.78,72.78
Public,27.22,27.22,27.22,27.22,27.22,27.21
No. of Shareholders,42.0,92.0,100.0,364.0,11485.0,10524.0
