,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.26,0.45,0.36
Cash from Investing Activity,0.0,-0.06,-1.89
Cash from Financing Activity,-0.28,-0.28,1.99
Net Cash Flow,-0.02,0.1,0.45
