,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,38.0,18,34,34,34
Inventory Days,15.0,30,34,21,19
Days Payable,40.0,7,18,12,13
Cash Conversion Cycle,13.0,41,49,43,40
Working Capital Days,23.0,31,45,43,40
ROCE %,,26,26,29,24
