,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,106.0,69,54,49,78,89,110,131,80
Inventory Days,1297.0,247,76,142,288,57,119,62,9
Days Payable,288.0,59,92,1274,561,274,316,221,47
Cash Conversion Cycle,1114.0,257,38,-1083,-196,-129,-88,-28,41
Working Capital Days,2506.0,91,48,21,41,97,163,52,112
ROCE %,,16,50,47,30,24,17,8,8
