,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,2,18,2,28,19,-9,-2,2,-49
Cash from Investing Activity,-4,-29,-1,-27,-22,4,-3,-27,-19
Cash from Financing Activity,11,12,2,1,4,-2,-3,41,63
Net Cash Flow,10,1,3,2,0,-7,-8,15,-6
