,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,2,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,4,5,4,57,53,65,66,67,69,72,75,79,79
Borrowings,23,35,38,41,48,36,32,34,19,16,15,33,24
Other Liabilities,20,16,16,18,20,14,18,18,17,17,19,26,49
Total Liabilities,49,59,62,120,124,118,119,123,109,108,112,142,156
Fixed Assets,11,16,15,69,63,73,73,73,73,72,71,70,69
CWIP,3,0,2,0,0,0,0,0,0,0,0,0,0
Investments,0,0,0,0,0,0,0,0,0,10,12,17,10
Other Assets,35,43,45,51,61,44,45,50,36,26,28,55,76
Total Assets,49,59,62,120,124,118,119,123,109,108,112,142,156
