,2008-03-01,2009-03-01,2010-03-01,2011-03-01,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2022-03-01,2023-03-01
Debtor Days,79,96,111,12,8,170,51,64,7,68,123.0,178
Inventory Days,513,3751,2487,1846,1615,2041,1866,1717,555,126,252.0,2440
Days Payable,1584,7604,4349,3127,1641,1945,1726,1527,471,85,6.0,417
Cash Conversion Cycle,-992,-3757,-1750,-1269,-18,266,191,254,92,108,369.0,2201
Working Capital Days,3155,4629,5860,-419,506,2068,255,114,15,37,287.0,779
ROCE %,-14,-20,-3,20,-2,15,11,10,9,8,,2
