,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,10,10,10,10,10,10,10,10,10,10,10,10,10
Reserves,24,25,25,24,24,28,33,39,55,75,90,125,134
Borrowings,26,20,20,20,16,7,0,2,0,0,0,0,0
Other Liabilities,15,12,10,10,9,9,10,11,11,9,10,17,15
Total Liabilities,75,66,65,64,58,54,53,62,76,95,111,151,159
Fixed Assets,34,33,32,29,27,25,24,24,20,22,38,27,39
CWIP,1,0,0,0,0,0,1,1,1,0,2,21,13
Investments,0,0,0,0,0,1,1,0,2,6,13,27,30
Other Assets,39,32,34,34,30,27,27,36,53,66,58,76,77
Total Assets,75,66,65,64,58,54,53,62,76,95,111,151,159
