,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,76.0,195.0,226.0,102.0,221.0,287.0,251.0,315.0,310.0,328.0,280.0,324.0,302.0
Expenses,80.0,154.0,181.0,120.0,180.0,221.0,206.0,244.0,252.0,266.0,240.0,277.0,257.0
Operating Profit,-4.0,41.0,46.0,-18.0,41.0,66.0,45.0,70.0,58.0,62.0,40.0,47.0,44.0
OPM %,-6.0,21.0,20.0,-17.0,19.0,23.0,18.0,22.0,19.0,19.0,14.0,14.0,15.0
Other Income,12.0,11.0,11.0,7.0,9.0,5.0,6.0,3.0,5.0,3.0,1.0,4.0,4.0
Interest,22.0,22.0,19.0,17.0,15.0,17.0,16.0,17.0,18.0,18.0,18.0,19.0,20.0
Depreciation,30.0,31.0,29.0,29.0,30.0,34.0,34.0,35.0,35.0,38.0,37.0,37.0,44.0
Profit before tax,-45.0,-1.0,8.0,-56.0,4.0,19.0,0.0,21.0,10.0,9.0,-14.0,-5.0,-15.0
Tax %,19.0,-15.0,23.0,22.0,23.0,23.0,-104.0,23.0,26.0,19.0,18.0,26.0,21.0
Net Profit,-36.0,-1.0,6.0,-44.0,3.0,15.0,0.0,16.0,8.0,7.0,-12.0,-4.0,-12.0
EPS in Rs,-12.93,-0.32,1.82,-11.36,0.75,3.64,-0.02,3.9,1.82,1.69,-3.03,-1.11,-3.17
