,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,35.7,34.6,34.49,34.45,33.98,33.82,33.78,33.79,33.79,33.77
FIIs,9.3,11.3,11.61,11.42,15.81,16.6,17.65,17.79,17.97,18.06
DIIs,16.36,16.82,16.98,17.12,27.49,26.7,26.06,26.45,24.51,25.15
Public,38.63,37.28,36.92,37.01,22.72,22.89,22.51,21.98,23.72,23.02
No. of Shareholders,23968.0,23987.0,25384.0,25674.0,42765.0,49379.0,49250.0,47587.0,40579.0,37878.0
