,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,49.92,49.92,49.92,54.57,59.09,59.09
FIIs,17.38,14.82,13.33,12.7,11.08,10.41
DIIs,7.94,7.26,3.37,2.39,2.14,2.32
Government,0.01,0.01,0.01,0.01,0.01,0.01
Public,24.75,28.0,33.38,30.33,27.68,28.17
No. of Shareholders,48610.0,41222.0,41774.0,47377.0,44270.0,43603.0
