,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,39.7,33.35,31.78,27.41,22.34,22.34,34.52,31.6,31.6
FIIs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
Government,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07
Public,60.3,66.65,68.22,72.59,77.66,77.66,65.48,68.34,68.3
No. of Shareholders,21121.0,19567.0,17251.0,16427.0,16091.0,14480.0,12514.0,13094.0,14660.0
