,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,77.97,77.97,77.97,77.97,72.97
FIIs,2.48,3.11,3.38,3.44,4.51
DIIs,7.51,9.12,10.36,10.92,15.18
Public,12.04,9.82,8.28,7.67,7.34
No. of Shareholders,120467.0,102049.0,96656.0,89747.0,85851.0
