,2011-03-01,2012-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,40.0,32,63.0,30,28,29,15,23,44,26,28
Inventory Days,,,,,,,,,,,
Days Payable,,,,,,,,,,,
Cash Conversion Cycle,40.0,32,63.0,30,28,29,15,23,44,26,28
Working Capital Days,695.0,522,655.0,590,654,496,700,447,1046,709,648
ROCE %,,13,,13,9,7,11,6,7,10,9
