,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,55,37,-3,-6,-6
Cash from Investing Activity,-3,0,4,-16,-1
Cash from Financing Activity,-33,-54,6,48,-9
Net Cash Flow,19,-18,6,25,-17
