,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,29.38,43.16,41.6,31.29,50.33,47.49,52.57,56.17,57.1,53.22,44.91,50.2,51.62
Expenses,25.06,35.21,32.61,24.83,43.75,39.91,45.55,47.69,48.18,43.56,40.23,45.35,46.69
Operating Profit,4.32,7.95,8.99,6.46,6.58,7.58,7.02,8.48,8.92,9.66,4.68,4.85,4.93
OPM %,14.7,18.42,21.61,20.65,13.07,15.96,13.35,15.1,15.62,18.15,10.42,9.66,9.55
Other Income,0.37,0.39,0.47,0.59,0.71,0.72,0.58,0.77,0.77,0.92,0.78,1.31,1.04
Interest,1.31,1.74,-1.27,1.36,-0.62,-0.46,0.54,0.13,0.2,2.19,1.11,0.51,0.74
Depreciation,1.88,1.67,1.46,1.76,1.78,1.76,1.77,1.86,1.84,1.97,2.03,2.62,2.65
Profit before tax,1.5,4.93,9.27,3.93,6.13,7.0,5.29,7.26,7.65,6.42,2.32,3.03,2.58
Tax %,32.0,21.5,30.1,23.66,24.63,34.86,30.81,25.9,19.35,16.04,84.48,43.23,76.36
Net Profit,1.02,3.87,6.49,3.0,4.62,4.56,3.65,5.38,6.17,5.39,0.36,1.72,0.62
EPS in Rs,1.06,4.04,6.25,2.89,4.45,4.39,3.52,5.18,5.95,5.19,0.35,1.66,0.6
