,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,5,5,5,5,5,5,5,5,5,5
Reserves,14,17,20,26,30,37,45,52,58,71,86,102,103
Borrowings,54,64,64,63,49,53,44,47,46,42,41,56,58
Other Liabilities,7,10,11,10,13,14,20,19,20,21,25,27,29
Total Liabilities,80,95,99,104,96,108,115,122,128,139,158,190,196
Fixed Assets,54,59,62,60,65,66,64,71,81,82,83,109,112
CWIP,2,5,2,4,3,0,1,0,0,1,0,1,1
Investments,0,0,0,0,0,0,0,0,0,13,27,28,33
Other Assets,24,31,35,40,27,41,49,51,46,43,48,52,51
Total Assets,80,95,99,104,96,108,115,122,128,139,158,190,196
