,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,52.63,52.63,52.63,52.63,55.4,55.4,0.0,0.0,0.0,95.0,95.0,95.0
FIIs,4.02,4.02,4.02,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIIs,0.34,0.34,0.34,0.34,0.36,0.36,0.71,11.22,11.22,0.6,0.6,0.6
Public,43.01,43.01,43.01,43.01,44.24,44.25,99.29,88.79,88.79,4.4,4.4,4.4
No. of Shareholders,8104.0,8104.0,8104.0,8103.0,8102.0,8101.0,8241.0,8241.0,8095.0,8092.0,8091.0,8090.0
