,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,93.15,96.53,163.27,120.7,158.15,164.44,129.0,173.16,188.2,189.62,262.87,207.36,295.3
Expenses,87.57,89.12,154.73,113.16,150.75,157.74,117.79,160.96,169.5,170.03,242.07,193.95,284.24
Operating Profit,5.58,7.41,8.54,7.54,7.4,6.7,11.21,12.2,18.7,19.59,20.8,13.41,11.06
OPM %,5.99,7.68,5.23,6.25,4.68,4.07,8.69,7.05,9.94,10.33,7.91,6.47,3.75
Other Income,0.63,0.56,0.59,1.6,1.0,0.76,1.89,1.06,1.34,1.26,1.5,2.16,1.55
Interest,0.86,1.05,1.17,1.43,1.24,1.13,1.08,1.0,1.34,0.99,1.62,0.88,0.81
Depreciation,0.83,0.85,0.82,0.83,0.84,0.9,0.9,0.98,1.06,1.11,1.32,1.12,1.16
Profit before tax,4.52,6.07,7.14,6.88,6.32,5.43,11.12,11.28,17.64,18.75,19.36,13.57,10.64
Tax %,25.66,24.71,26.33,24.42,25.79,27.81,26.53,25.53,25.74,25.28,25.31,25.2,25.94
Net Profit,3.36,4.57,5.26,5.2,4.69,3.92,8.17,8.4,13.1,14.01,14.46,10.15,7.88
EPS in Rs,0.62,0.85,0.97,0.96,0.87,0.73,1.51,1.56,2.43,2.59,2.68,1.88,1.46
