,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,73.34,60.14,62.39,62.31,62.15,48.07,16.26,16.26
FIIs,10.94,4.98,6.14,0.42,11.3,8.22,2.39,2.06
DIIs,0.11,0.48,0.0,0.0,0.0,0.0,0.0,0.0
Government,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0
Public,15.62,34.4,31.48,37.27,26.53,43.7,81.34,81.67
No. of Shareholders,37669.0,47513.0,50154.0,54510.0,55172.0,62776.0,59145.0,61270.0
